canonical_brand,name,address,latitude,longitude,confidence_score,warnings,osm_type,osm_id,source,is_duplicate,reverse_status,reverse_address,reverse_display_name,reverse_city,reverse_district,reverse_suburb,reverse_street,reverse_house_number,reverse_postcode,reverse_osm_type,reverse_osm_id,reverse_error
Азбука вкуса,,"Санкт-Петербург, Московский проспект, 111",59.8890347,30.3188864,0.1,DUPLICATE_CANDIDATE;REVERSE_GEOCODED,node,4782922833,osm_pbf,True,found,"Санкт-Петербург, Московский проспект, 111","111, Московский проспект, Ближняя Рогатка, округ Московская застава, Санкт-Петербург, Северо-Западный федеральный округ, 196006, Россия",Санкт-Петербург,,Ближняя Рогатка,Московский проспект,111,196006,node,4782922833,
Пятёрочка,Пятёрочка,"Санкт-Петербург, Смоленская улица, 18",59.9046426,30.3255255,0.5,REVERSE_GEOCODED,node,4796608319,osm_pbf,False,found,"Санкт-Петербург, Смоленская улица, 18","Пятёрочка, 18, Смоленская улица, Ближняя Рогатка, округ Московская застава, Санкт-Петербург, Северо-Западный федеральный округ, 196084, Россия",Санкт-Петербург,,Ближняя Рогатка,Смоленская улица,18,196084,node,4796608319,
Пятёрочка,Пятёрочка,"Павлово, улица Быкова, 27А",59.9383826,30.6455614,0.5,REVERSE_GEOCODED,node,4801979395,osm_pbf,False,found,"Павлово, улица Быкова, 27А","Пятёрочка, 27А, улица Быкова, Павлово, Колтушское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188680, Россия",Павлово,Всеволожский район,,улица Быкова,27А,188680,node,4801979395,
Реалъ,РеалЪ,"Санкт-Петербург, Панфилова улица",59.952237,30.4155584,0.5,REVERSE_GEOCODED,node,4810926722,osm_pbf,False,found,"Санкт-Петербург, Панфилова улица","РеалЪ, Панфилова улица, Большая Охта, округ Большая Охта, Санкт-Петербург, Северо-Западный федеральный округ, 195248, Россия",Санкт-Петербург,округ Большая Охта,Большая Охта,Панфилова улица,,195248,node,4810926722,
Реалъ,Креал,"Санкт-Петербург, переулок Антоненко, 10/31",59.9293806,30.3123277,0.1,SHOP_TAG_MISSING;REVERSE_GEOCODED,node,4816367739,osm_pbf,False,found,"Санкт-Петербург, переулок Антоненко, 10/31","Креал, 10/31, переулок Антоненко, Сенной округ, Санкт-Петербург, Северо-Западный федеральный округ, 190031, Россия",Санкт-Петербург,Сенной округ,,переулок Антоненко,10/31,190031,node,4816367739,
Пятёрочка,Пятёрочка,"Пушкин, Кадетский бульвар",59.7058475,30.4061787,0.5,REVERSE_GEOCODED,node,4846711423,osm_pbf,False,found,"Пушкин, Кадетский бульвар","Пятёрочка, Кадетский бульвар, София, Пушкин, Санкт-Петербург, Северо-Западный федеральный округ, 196602, Россия",Пушкин,,София,Кадетский бульвар,,196602,node,4846711423,
Пятёрочка,Пятёрочка,"Зимитицы, 133",59.5501073,29.1134007,0.5,REVERSE_GEOCODED,node,4847005958,osm_pbf,False,found,"Зимитицы, 133","Пятёрочка, 133, Зимитицы, Бегуницкое сельское поселение, Волосовский район, Ленинградская область, Северо-Западный федеральный округ, 188425, Россия",Зимитицы,Волосовский район,,,133,188425,node,4847005958,
Пятёрочка,Пятёрочка,"Санкт-Петербург, проспект Пятилеток, 6 к1",59.9214823,30.4615294,0.5,REVERSE_GEOCODED,node,4850469421,osm_pbf,False,found,"Санкт-Петербург, проспект Пятилеток, 6 к1","Пятёрочка, 6 к1, проспект Пятилеток, округ Правобережный, Санкт-Петербург, Северо-Западный федеральный округ, 193318, Россия",Санкт-Петербург,,,проспект Пятилеток,6 к1,193318,node,4850469421,
Пятёрочка,Пятёрочка,"Панковка, Строительная улица, 3А",58.4960181,31.2093845,0.5,REVERSE_GEOCODED,node,4851205785,osm_pbf,False,found,"Панковка, Строительная улица, 3А","Пятёрочка, 3А, Строительная улица, Панковка, Новгородский муниципальный округ, Новгородская область, Северо-Западный федеральный округ, 173526, Россия",Панковка,Новгородский муниципальный округ,,Строительная улица,3А,173526,node,4851205785,
Реалъ,РеалЪ,"Мурино, бульвар Менделеева, 7 к2",60.0521721,30.4317916,0.5,REVERSE_GEOCODED,node,4889973122,osm_pbf,False,found,"Мурино, бульвар Менделеева, 7 к2","РеалЪ, 7 к2, бульвар Менделеева, Западное Мурино, Западный микрорайон, Мурино, Муринское городское поселение, Всеволожский район, Ленинградская область, Северо-Западный федеральный округ, 188678, Россия",Мурино,Всеволожский район,Западное Мурино,бульвар Менделеева,7 к2,188678,node,4889973122,
